"ID.","Patriot1","Hedon1","Curious3","Benev2","Selfdir3","Free1","Hedon3","Soceq4","Open2","Benev4","Hedon4","Conform2","Toler3","GPeace1","Stim3","Compet2","Work4","Soceq3","GPeace2","Selfcon1","Spirit3","Stim2","Toler2","Work3","Benev3","Commit3","Open4","Pragmat4","Democ1","Selfcon4","Curious1","Selfdir4","Commit1","Free2","Toler1","Conform3","Environ3","Hedon2","Work2","Open1","Patriot3","Selfdir2","Pergrow2","Free3","Compet4","Stim4","Soceq2","Frugal2","Conform1","Curious2","Pragmat2","Patriot2","Selfcon5","Curious4","Compet3","Aesth3","Pergrow3","Selfcon2","Aesth2","Commit2","Pragmat3","Democ2","Selfcon3","Commit4","Stim1","Frugal3","Benev1","Conform4","Compet1","Spirit1","Soceq1","Democ3","Curious5","Environ4","GPeace3","Work1","Pergrow1","Frugal1","Toler4","Selfdir1","Aesth1","Open3","Environ2","Pragmat1","Spirit2","Work5","Environ1","Finsec1","Family1","Wisdom4","Safe1","Achieve4","Power3","Compan1","Ipeace2","Love1","Safe2","Socacc3","Love2","Ipeace4","Power2","Prosper1","Compan3","Wisdom3","Family3","Power4","Achieve5","Safe3","Phywel2","Finsec3","Compan2","Socacc1","Ipeace3","Prosper3","Family2","Achieve1","Phywel3","Wisdom1","Prosper4","Socacc2","Compan4","Prosper2","Ipeace1","Achieve2","Phywel1","Achieve3","Wisdom2","Power1","Finsec2","Love3","Workethic","Wisdom","Tolerance","Stimulation","Spirituality","SocialJustice","SocialAcceptance","SelfDirection","SelfControl","PersonalSafety","Prosperity","Pragmatism","Power","PhysicalWellbeing","PersonalGrowth","Patriotism","Openness","MatureLove","InnerPeace","Hedonism","GlobalPeace","Frugality","Freedom","FinancialSecurity","FamilyTogetherness","Environmentalism","Democracy","Curiosity","Conformity","Competition","Companionship","Commitment","Benevolence","Aesthetics","Achievement","volunt","tv","intrnet","socmed","charit","excer","garden","impulse","eatout","pubtran","recycle","sportfan","attorg","commun","satjob","satlife","military","envichoi","authority","brandloyal","politics","gender","age","ethnicity","jobstatus","religion","Hhincome","retirement","educ","sexorien","marstatus"
350,8,3,7,9,6,5,4,8,8,8,3,7,8,8,7,4,7,8,8,9,9,2,8,8,8,8,8,8,8,8,4,6,8,8,8,9,8,8,7,8,8,8,8,7,7,4,9,8,8,7,8,8,8,7,3,6,7,8,8,8,7,6,7,8,3,8,8,8,7,9,9,8,6,7,8,7,8,8,8,7,8,8,8,8,9,8,7,8,8,8,8,8,4,8,7,8,8,7,9,8,3,2,8,8,9,5,4,8,5,7,8,8,8,2,9,6,7,7,2,7,8,2,8,8,5,2,8,2,8,9,7.4,7.75,8,3,9,8.5,7.33333333333333,6.75,8,8,2,7.75,3.5,5.66666666666667,7.66666666666667,8,8,8.66666666666667,8,4.5,8,8,6.66666666666667,7.66666666666667,8.66666666666667,7.5,7.33333333333333,6.2,8,5.25,8,8,8.25,7.33333333333333,5.6,0,15,20,10,1000,0,0,500,5,0,10,6,5,3,7,6,2,6,6,6,6,"Male",67,"white                                      ","Non-university",22,"$40,000-$59,999","below $20,000","some college","Heterosexual","Married"
351,9,1,6,8,5,8,1,9,7,8,1,7,7,9,7,6,9,9,9,8,8,5,9,9,9,9,9,9,9,9,5,8,9,8,9,9,8,1,8,8,9,9,9,8,7,2,9,8,7,9,9,9,9,9,2,8,9,7,9,9,9,6,9,9,7,8,9,4,7,9,9,8,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,9,9,3,3,8,8,8,9,8,9,9,2,3,9,9,9,5,3,9,4,3,8,7,8,5,9,4,9,9,1,3,9,6,9,9,8,8,8,3,6,9,8.8,8.75,8.5,4.66666666666667,8.66666666666667,9,6,7.75,8.4,9,3.75,9,3.25,7,9,9,8.25,8.66666666666667,8.66666666666667,1,9,8.33333333333333,8,4.66666666666667,9,8.25,7.66666666666667,7.6,6.75,5.5,8.5,9,8.5,8.66666666666667,5.4,5,30,20,2,4000,15,2,1000,3,0,87,3,4,7,6,7,7,6,4,6,5,"Female",39,"Hispanic                                   ","Non-university",13,"$60,000-$79,999","$20,000-$59,999","some college","Heterosexual","Married"
352,8,4,8,8,5,5,5,8,8,8,5,7,8,8,8,5,8,8,8,8,6,5,8,8,8,8,8,8,8,8,6,7,7,6,8,8,8,6,8,8,8,7,7,7,5,5,8,7,6,7,8,8,7,6,6,8,7,8,8,7,6,7,6,7,5,5,8,7,7,7,8,8,6,8,8,7,7,5,7,8,8,8,8,7,7,7,8,8,8,8,8,8,5,7,8,8,8,5,8,8,6,4,8,7,8,5,5,8,7,6,8,8,8,3,8,7,8,8,3,5,5,4,8,6,8,4,7,5,8,8,7.6,7.5,7.75,5,6.66666666666667,8,6,6.75,7.4,8,3.5,7.25,5.25,7.66666666666667,7,8,8,8,8,5,8,5.66666666666667,6,7.33333333333333,8,8,7.66666666666667,6.6,7,5.75,7,7.25,8,8,6,0,30,30,20,2000,10,7,5000,5,0,52,4,4,4,4,6,5,6,5,5,6,"Female",74,"white                                      ","Non-university",5,"$80,000-$99,999","$100,000-$149,999","some college","Bisexual","Married"
353,8,4,7,9,8,8,8,9,9,9,5,7,9,9,9,7,7,9,8,8,9,6,9,8,9,7,9,9,9,6,7,9,7,9,9,9,9,7,8,9,9,6,9,6,5,4,9,9,7,9,9,9,9,9,6,6,9,9,9,5,9,9,7,7,9,8,9,8,8,9,9,7,9,9,7,9,9,7,7,7,9,9,9,7,9,9,9,9,8,6,6,8,5,9,8,4,5,9,4,9,5,6,9,9,9,9,9,8,6,6,8,9,8,6,9,8,8,8,3,7,7,5,9,9,7,8,8,4,7,4,8.2,7.75,8.5,6.33333333333333,9,9,8.33333333333333,7.5,7.8,6.33333333333333,5,8.5,5.75,7,9,8.66666666666667,9,4,8.66666666666667,6,8,8,7.66666666666667,7.33333333333333,8.66666666666667,9,8.33333333333333,8.2,7.75,6.5,8.25,6.5,9,8,8.4,1,21,30,10,100,2,0,0,10,0,60,4,4,5,4,4,6,7,4,7,2,"Female",75,"caucision                                  ","Non-university",3,"$20,000-$39,999","below $20,000","some college","Heterosexual","Divorced"
354,8,1,5,9,4,1,1,9,9,9,1,6,9,9,7,3,9,9,9,9,9,4,6,9,9,9,9,9,9,9,7,8,9,8,8,9,5,1,9,9,8,9,9,4,4,3,9,9,9,8,9,8,9,6,6,9,9,9,9,9,9,9,9,9,5,8,9,9,6,9,9,9,7,5,9,9,9,8,4,9,9,9,2,9,9,9,2,9,9,9,9,5,2,8,8,9,9,9,9,9,1,3,9,4,9,6,6,9,9,9,9,9,9,3,9,7,9,7,1,9,9,7,9,7,9,2,7,1,9,9,9,6.75,6.75,4,9,9,9,7.5,9,9,3.5,9,2.5,9,9,8,9,9,9,1,9,8.33333333333333,4.33333333333333,9,9,3.5,9,6.6,8.25,4.75,8.75,9,9,9,5.4,2,10,30,1,3000,10,5,50,4,0,91,1,7,3,7,7,4,2,6,5,7,"Female",70,"White                                      ","Student",15,"$20,000-$39,999","$100,000-$149,999","college graduate","Heterosexual","Married"
355,5,5,6,7,7,6,5,7,8,7,5,7,8,6,5,5,7,7,7,8,5,6,8,7,8,9,8,7,8,6,6,7,7,8,7,6,7,6,7,8,8,7,6,7,5,5,7,7,6,6,6,8,7,5,3,3,8,7,5,8,5,5,5,8,7,5,7,6,7,6,7,4,5,5,6,5,5,4,7,6,5,7,6,8,5,6,5,7,8,6,7,7,3,7,2,8,7,6,8,7,2,4,8,7,8,5,6,6,8,6,5,7,7,5,8,7,7,7,4,5,6,4,6,7,8,6,5,3,5,8,6.4,6.25,7.5,6,5.33333333333333,7,6,6.75,6.6,6.66666666666667,4.25,6.5,3.25,7.66666666666667,6.33333333333333,7,7.75,8,6.66666666666667,5.25,6.33333333333333,5.33333333333333,7,6,8,5.75,5.66666666666667,5.6,6.25,5,6.5,8,7.25,4.33333333333333,6.6,0,5,25,1,0,5,3,0,1,0,35,6,3,4,6,6,4,5,3,5,6,"Female",67,"white                                      ","Non-university",3,"$20,000-$39,999","$150,000-$199,999","high school graduate","Heterosexual","Married"
356,7,6,6,6,7,8,3,5,6,6,3,6,6,9,7,7,7,6,6,7,3,2,6,5,7,7,7,6,7,6,6,7,6,8,7,6,6,4,7,7,7,6,6,7,3,3,7,8,6,7,7,7,7,6,2,6,7,7,6,7,7,7,7,7,3,7,7,6,4,4,6,6,6,6,9,7,6,6,6,8,6,7,5,6,3,6,6,7,7,6,9,6,3,6,6,6,6,6,6,7,2,7,7,7,8,3,6,9,5,3,6,6,7,5,7,4,8,7,3,6,6,6,7,6,6,3,6,3,8,5,6.4,6.5,6.25,2.66666666666667,3.33333333333333,6,6,7,6.8,8,5.25,6.5,2.75,6.33333333333333,6.33333333333333,7,6.75,5.66666666666667,7,4,8,7,7.66666666666667,6,7.33333333333333,5.75,6.66666666666667,6.2,6,4,6.25,6.75,6.5,6,5,10,30,30,5,4000,1,2,100,5,0,91,5,6,5,6,6,6,5,5,5,6,"Male",69,"caucasian                                  ","Non-university",10,"$100,000-$149,999","$500,000 and above","graduate degree","Heterosexual","Married"
357,7,4,5,9,8,8,3,5,9,7,3,4,8,9,4,4,8,8,8,8,7,3,8,7,7,9,9,8,7,7,5,8,9,9,9,7,8,7,8,9,7,8,8,7,5,2,8,9,5,7,8,7,8,7,3,7,8,8,8,9,8,8,8,9,5,8,9,5,5,8,9,5,7,8,9,8,8,9,8,9,8,9,8,8,8,7,7,9,9,8,9,8,5,8,7,9,9,4,9,8,4,3,8,8,9,4,4,9,7,5,7,8,8,2,9,7,9,8,1,4,7,3,8,5,7,2,7,3,8,9,7.6,7.75,8.25,3.33333333333333,7.66666666666667,7.5,5.33333333333333,8.25,7.8,9,2.25,8,4,7.66666666666667,8,7,9,9,8,4.25,8.66666666666667,8.66666666666667,8,7.33333333333333,9,7.75,6.66666666666667,6.2,5.25,4.25,7.5,9,8,7.66666666666667,5.2,0,40,30,7,0,0,0,50,1,0,8,2,2,3,4,5,6,4,5,5,4,"Female",56,"White                                      ","Non-university",3,"Below $20,000","None, I haven't started a retirement plan yet","some high school","Heterosexual","Divorced"
358,9,1,9,9,8,8,1,9,9,9,1,7,9,9,9,2,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,8,9,8,8,8,9,8,8,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,8,8,9,8,2,9,9,8,9,9,9,9,9,7,9,9,9,9,9,9,9,9,9,9,9,9,8,5,2,9,7,7,8,9,7,9,2,3,9,9,9,4,5,8,3,8,9,9,9,3,9,5,8,9,1,5,9,4,9,5,5,4,9,2,9,9,9,9,9,8,9,9,7.66666666666667,8.5,9,8,2.75,9,2.5,5.33333333333333,9,9,9,7.66666666666667,9,1.25,9,7.66666666666667,8.33333333333333,8.66666666666667,9,9,8.66666666666667,9,8,3.25,9,9,9,9,4.8,5,25,15,10,9000,0,5,1000,4,0,100,3,7,6,7,7,4,7,6,6,6,"Female",61,"White                                      ","Administration",12,"$80,000-$99,999","$300,000-$399,999","college graduate","Heterosexual","Divorced"
359,8,5,8,8,8,8,5,8,8,8,5,8,8,7,8,8,8,8,8,8,5,8,8,8,8,9,9,8,8,8,8,8,9,9,8,8,8,8,8,9,8,8,8,8,8,8,9,8,1,8,8,8,8,8,3,8,8,8,8,9,8,8,8,9,8,8,8,2,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,7,8,8,8,7,8,8,8,8,5,8,8,7,8,8,8,8,5,7,8,8,8,8,8,8,8,6,8,9,8,8,8,8,3.33333333333333,8.25,7.66666666666667,8,8,8,6.75,8,5.75,8,8,8,8.5,8.33333333333333,8,5.75,7.66666666666667,8,8.33333333333333,8,8,8,8,8,4.75,6.75,7.25,9,8,8,8,0,20,40,5,0,2,2,100,2,0,11,6,6,6,6,6,2,4,3,3,5,"Female",28,"white                                      ","Non-university",1,"Below $20,000","None, I haven't started a retirement plan yet","some college","Bisexual","Divorced"
360,8,5,8,8,8,8,4,9,8,8,4,7,8,8,8,8,8,8,8,8,4,7,8,9,8,8,8,8,9,9,8,9,8,9,8,8,6,6,8,8,8,8,9,8,8,4,9,8,8,9,8,8,8,9,3,5,9,9,5,7,8,8,9,7,8,7,8,6,8,4,9,8,9,4,8,8,9,7,8,9,7,8,7,8,5,9,6,9,5,8,9,8,7,6,8,6,9,7,6,9,5,8,8,9,5,8,8,9,8,9,6,6,8,8,6,8,9,9,8,8,7,8,9,8,8,8,9,8,9,6,8.4,8.75,8,6.33333333333333,4.33333333333333,8.75,7,8.5,8.6,9,8,8,7,8.33333333333333,9,8,8,6,8.66666666666667,4.75,8,7.33333333333333,8.33333333333333,9,5.33333333333333,5.75,8.33333333333333,8.6,7.25,6.75,6.75,7.5,8,5.66666666666667,8,0,21,14,5,100,3,0,300,4,20,51,5,5,5,6,6,4,6,4,4,4,"Female",35,"white                                      ","Non-university",3,"$40,000-$59,999","$300,000-$399,999","college graduate","Heterosexual","single"
361,9,7,8,7,8,9,6,5,8,6,6,7,6,7,7,5,8,6,7,8,7,2,5,7,7,7,8,9,5,7,7,8,5,9,7,6,7,7,8,8,9,8,7,7,5,2,6,7,2,8,9,9,7,8,5,7,7,8,6,5,7,5,8,6,2,7,7,2,5,7,6,8,8,6,7,8,7,7,7,8,6,8,6,8,7,7,7,8,9,8,9,5,7,6,6,8,9,4,9,7,5,2,8,8,9,5,5,9,6,7,7,5,8,2,9,5,9,8,2,5,6,3,9,6,7,5,8,5,7,7,7.6,8,6.25,2,7,5.75,4.66666666666667,8,7.6,9,2.25,8.25,5.5,7.33333333333333,7,9,8,8,8,6.5,7,7,8.33333333333333,7.33333333333333,9,6.5,6,7.8,4.25,5,6.75,5.75,6.75,6.33333333333333,5.2,0,30,15,1,300,0,4,800,6,0,40,1,4,4,5,6,7,4,3,6,5,"Male",50,"White                                      ","Non-university",6,"$40,000-$59,999","$20,000-$59,999","high school graduate","Heterosexual","Married"
362,9,6,8,9,8,8,4,8,9,8,4,8,9,8,8,3,8,9,7,9,9,7,8,7,8,9,9,8,9,9,8,8,9,9,8,8,8,7,8,9,9,8,8,8,8,3,9,9,5,8,8,9,8,8,6,6,7,8,9,9,8,7,8,9,6,7,8,7,4,9,9,8,8,8,8,8,8,8,7,8,8,9,8,8,9,8,8,8,9,8,9,5,4,8,8,9,9,7,9,8,2,2,9,8,9,8,7,9,5,3,8,8,8,2,9,6,8,8,2,8,8,2,8,6,3,2,8,2,8,9,7.8,8,8,5.33333333333333,9,8.75,7.66666666666667,8,8.4,9,2,8,4,5.33333333333333,7.66666666666667,9,9,9,8,5.25,7.66666666666667,8,8.33333333333333,6.33333333333333,9,8,8,8,7,5.25,8.25,9,8.25,7.66666666666667,5.2,0,20,20,0,0,0,0,50,4,0,20,1,4,3,4,5,5,6,5,5,4,"Female",60,"White                                      ","Non-university",22,"$60,000-$79,999","$500,000 and above","some college","Heterosexual","Divorced"
363,7,6,6,5,6,7,5,6,7,6,5,5,7,6,5,5,5,5,5,6,4,5,6,5,6,6,6,6,5,6,5,6,5,6,6,5,4,5,6,6,6,5,6,5,5,4,6,6,5,5,6,6,6,5,5,5,6,6,6,6,6,5,6,6,5,7,6,5,5,4,6,5,5,5,6,6,6,6,6,6,6,6,5,6,4,6,5,7,7,5,6,5,5,6,7,6,6,4,7,7,5,6,7,6,7,5,6,6,6,7,5,6,6,5,6,6,7,6,6,5,5,6,6,5,7,5,6,5,7,6,5.6,5.75,6.25,4.66666666666667,4,5.75,5,5.75,6,6,5.75,6,5,6.66666666666667,6,6.33333333333333,6.25,6.33333333333333,6.33333333333333,5.25,5.66666666666667,6.33333333333333,6,7,6.66666666666667,4.75,5,5.2,5,5,5.75,5.75,5.75,5.66666666666667,5.4,0,30,5,0,0,0,0,200,0,10,41,1,1,1,1,4,3,3,3,2,4,"Male",63,"white                                      ","Non-university",3,"$20,000-$39,999","None, I haven't started a retirement plan yet","high school graduate","Heterosexual","Partnered"
364,4,2,9,8,9,9,2,2,5,3,2,2,5,8,9,2,8,8,8,6,4,7,8,8,8,7,7,8,8,2,8,9,6,8,8,3,9,3,7,8,3,8,9,9,7,2,8,9,2,8,8,5,7,8,2,9,8,7,8,6,8,5,7,7,8,7,8,2,2,4,8,8,8,8,8,6,8,8,9,9,8,8,9,9,5,9,9,9,6,8,8,2,2,6,2,6,8,2,8,5,2,7,8,9,7,2,2,7,4,8,4,3,2,4,8,2,8,8,2,2,4,5,4,2,7,2,8,2,8,4,7.6,8.25,7.5,5.66666666666667,4.33333333333333,6.5,2.33333333333333,8.75,5.8,7.66666666666667,4.5,8.25,2,6.33333333333333,8.33333333333333,4,7,6,3.66666666666667,2.25,8,8,8.66666666666667,8.33333333333333,7,8.75,7,8.2,2.25,3.25,5.5,6.5,6.75,8.33333333333333,2,0,10,16,5,600,2,0,200,1,0,70,1,1,1,4,3,1,7,1,3,4,"Female",58,"caucasian                                  ","Non-university",15,"$60,000-$79,999","$300,000-$399,999","college graduate","Heterosexual","Married"
365,7,1,5,5,7,7,1,6,7,6,1,6,5,6,2,3,6,7,7,5,7,2,7,6,6,7,8,8,7,6,4,6,5,7,7,6,3,2,8,9,7,5,6,6,4,2,7,8,5,5,7,7,6,5,2,4,5,8,5,6,7,7,6,7,2,7,8,5,3,7,9,5,4,4,5,7,5,6,6,7,5,8,4,7,6,7,4,4,8,5,9,4,2,8,5,6,8,8,9,4,2,2,8,5,9,2,2,8,4,2,7,7,8,2,8,2,8,7,2,6,7,2,7,5,6,2,5,2,3,7,6.8,5.5,6.25,2,6.66666666666667,7.25,7,6.25,6.2,8.33333333333333,2,7.25,2,6,5.33333333333333,7,8,7.33333333333333,6.33333333333333,1.25,6,7,6.66666666666667,3,8.33333333333333,3.75,6.33333333333333,4.6,5.5,3,7.5,6.25,6.25,4.66666666666667,3,12,0,30,3,1500,0,0,200,0,0,70,1,3,5,4,4,5,3,2,2,3,"Female",70,"white                                      ","Non-university",10,"$40,000-$59,999","$100,000-$149,999","college graduate","Heterosexual","Widowed"
366,5,3,7,8,5,5,1,9,8,8,1,4,9,9,6,2,5,8,8,5,8,5,9,5,7,5,7,7,8,4,6,5,4,5,6,7,8,5,5,8,5,7,7,7,6,5,8,8,3,7,7,5,5,8,2,7,5,5,5,5,5,5,5,5,5,5,7,3,2,7,7,6,6,6,6,5,6,5,5,5,5,7,7,6,7,5,8,5,5,5,3,4,2,5,5,5,4,5,5,6,2,2,6,6,6,2,2,4,5,4,6,5,6,3,6,3,6,8,1,4,4,2,6,2,4,2,7,2,4,5,5,6.5,7.25,5,7.33333333333333,8,4.66666666666667,5.5,4.8,3.66666666666667,2,6.25,2,5,6,5,7.5,5,6,2.5,7.66666666666667,6,5.66666666666667,4.33333333333333,5.66666666666667,7.25,6.33333333333333,6.8,4.25,3,5.25,4.75,7.5,5.66666666666667,2.6,3,10,8,4,2340,1,1,25,1,0,90,3,3,4,4,4,3,5,2,2,3,"Female",81,"white                                      ","Non-university",12,"$20,000-$39,999","None, I haven't started a retirement plan yet","some college","Heterosexual","Widowed"
367,5,5,6,9,8,9,6,5,7,9,3,7,7,8,6,6,7,7,8,8,8,7,8,7,8,8,8,9,7,8,9,9,8,9,7,5,9,5,7,6,6,8,8,9,5,5,8,9,5,8,8,5,8,8,2,9,8,7,8,8,7,6,6,8,5,9,8,5,2,7,8,7,7,9,8,7,7,9,7,9,7,8,8,9,8,7,8,9,8,8,8,1,8,7,7,8,8,2,8,8,4,3,6,7,8,6,5,8,9,9,6,5,9,3,5,4,9,8,3,3,3,6,8,4,8,2,8,4,9,7,7,7.75,7.25,5.66666666666667,7.66666666666667,7,3.33333333333333,8.5,7.4,8,3.75,8.25,5.5,8.66666666666667,7.66666666666667,5.33333333333333,7.25,7.66666666666667,8.33333333333333,4.75,8,9,9,9,7,8.5,6.66666666666667,7.6,5.5,3.75,5.5,8,8.5,8,3.2,0,14,12,1,200,14,7,300,0,0,96,1,1,5,5,7,3,4,2,3,5,"Female",42,"caucasian                                  ","Administration",5,"$80,000-$99,999","$500,000 and above","college graduate","Heterosexual","Married"
368,7,7,7,8,6,9,2,5,6,6,3,5,6,8,7,5,7,7,8,7,3,5,7,7,7,8,8,8,8,7,7,5,8,9,7,5,5,5,6,8,7,7,8,8,5,2,8,7,6,7,8,7,6,7,3,8,7,6,7,8,8,6,6,8,4,5,8,6,4,3,7,7,7,6,9,7,5,6,7,6,7,8,7,7,3,7,6,8,8,6,8,5,3,8,7,8,8,7,8,9,2,4,8,7,8,4,4,8,6,6,7,8,7,4,8,4,8,6,3,8,8,5,8,6,6,3,6,3,6,8,6.8,6.25,6.75,3.66666666666667,3,6.75,7.66666666666667,6,6.4,8,4,7.75,3,6.66666666666667,6.66666666666667,7,7.5,8,8,4.25,8.33333333333333,6,8.66666666666667,6.66666666666667,8,6,7,7,5.5,4.25,7.75,8,7.25,7.33333333333333,4.4,1,20,3,1,1500,6,1,500,4,0,71,5,4,4,4,3,5,4,3,4,6,"Female",43,"white                                      ","Non-university",23,"$80,000-$99,999","$100,000-$149,999","college graduate","Heterosexual","Married"
369,5,2,9,9,9,9,2,9,7,9,2,2,9,9,9,2,6,8,8,4,2,8,8,5,8,8,8,8,8,8,9,9,7,9,9,7,9,5,6,9,6,9,9,9,2,7,9,9,2,9,9,6,9,9,2,9,9,9,9,9,9,7,9,9,9,9,9,2,6,9,9,9,9,9,9,6,9,9,9,9,9,9,9,6,2,9,9,9,9,9,9,2,2,7,9,9,9,9,9,9,2,2,9,9,9,6,7,9,9,6,6,7,9,2,9,2,9,9,2,9,9,2,9,2,9,9,9,2,9,9,6.4,9,8.75,8,4.33333333333333,8.75,8.33333333333333,9,7.8,9,2,8,3,9,9,5.66666666666667,8.25,9,9,2.75,8.66666666666667,9,9,8,9,9,8,9,3.25,3,7.75,8.25,8.75,9,4.4,0,5,5,1,100,5,1,50,5,4,72,4,1,7,7,7,7,7,3,1,3,"Female",46,"Caucasian                                  ","Non-university",23,"$20,000-$39,999","below $20,000","some college","Heterosexual","Partnered"
370,6,7,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,9,8,9,9,8,8,9,8,9,7,8,8,8,8,7,8,8,8,8,7,7,8,8,8,9,9,8,9,9,9,8,9,8,8,9,8,9,9,9,8,9,8,8,9,9,9,8,9,8,8,9,8,9,9,9,8,8,9,9,8,9,8,9,8,1,8,9,8,9,9,8,9,9,8,9,8,8,8,9,9,8,9,9,8,9,8,9,9,8,8,8,4,9,8,8.2,8.5,8,8,8,8.25,8,8.5,8,9,8.25,8.25,5.5,8.33333333333333,8.33333333333333,7.33333333333333,8.5,8.33333333333333,8.33333333333333,7.75,8.66666666666667,8.33333333333333,8,8.33333333333333,9,8.75,8.33333333333333,8.2,8.25,8.25,9,8.5,8,8,8.4,5,8,5,4,1,5,7,3,8,0,72,6,5,4,4,4,7,6,6,4,2,"Female",34,"White                                      ","Non-university",21,"$40,000-$59,999","below $20,000","some college","Heterosexual","Married"
371,8,5,7,9,7,5,5,8,8,7,6,8,8,9,8,7,8,9,8,8,8,7,8,5,7,8,9,8,9,6,8,8,8,9,8,8,8,5,8,9,8,9,8,8,5,8,8,8,5,8,9,8,8,7,3,7,8,9,7,8,7,8,7,8,7,8,9,6,7,7,8,9,7,8,9,7,8,9,7,8,7,9,8,8,8,9,8,8,8,9,9,9,7,9,8,8,8,5,9,8,4,6,9,8,9,8,5,9,7,6,8,8,8,6,8,8,8,8,4,4,8,7,9,9,7,8,8,6,8,7,7.4,8.25,7.75,7.33333333333333,7.66666666666667,8.25,5.66666666666667,8,7.6,8.66666666666667,5.75,8,6.25,7.33333333333333,8,8,8.75,8,8.33333333333333,5.25,8.66666666666667,8.33333333333333,7.33333333333333,7.33333333333333,8.33333333333333,8,8.66666666666667,7.4,6.75,5.5,8.5,8,8,7,7.8,0,0,20,0,30,7,3,1,1,0,100,3,2,3,4,6,6,6,3,5,5,"Female",62,"white                                      ","Non-university",22,"Below $20,000","None, I haven't started a retirement plan yet","college graduate","Heterosexual","Married"
372,8,8,8,9,8,8,5,7,8,8,6,7,8,8,8,7,8,8,8,8,6,8,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,7,8,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,6,8,8,8,8,8,7,6,8,8,7,8,8,8,6,7,8,7,7,6,7,8,8,8,8,8,7,8,8,7,8,8,8,9,8,7,8,7,6,8,8,8,8,7,8,8,5,8,8,8,8,6,6,8,8,8,8,8,8,7,8,8,8,8,6,8,8,8,8,8,8,6,8,6,8,8,8,7.75,8,7.33333333333333,7,7.75,7.66666666666667,8,7.8,8,7.25,7.5,5.75,8,8,8,8,8,8,6.5,7.66666666666667,8,7.66666666666667,8.33333333333333,8,7.5,7,7.6,7.75,6.5,8,8,8.25,7.66666666666667,7,0,25,12,0,0,3,4,0,4,0,60,6,4,3,4,4,7,5,5,5,5,"Male",62,"Hispanic                                   ","Non-university",5,"$40,000-$59,999","None, I haven't started a retirement plan yet","some college","Heterosexual","Married"
373,8,5,7,9,5,8,5,5,8,8,4,7,5,8,5,4,5,8,8,8,7,4,8,7,9,9,9,8,8,7,7,7,9,8,8,8,7,6,6,8,8,6,8,7,6,1,8,7,7,8,7,8,8,7,2,7,8,8,7,9,8,8,7,9,3,4,8,7,2,4,9,8,7,8,8,7,8,4,7,8,8,9,8,8,7,8,8,8,9,8,8,8,3,8,7,9,9,8,9,8,2,4,9,8,9,3,4,8,8,8,8,8,8,3,9,5,9,6,3,8,8,3,8,6,8,5,7,2,8,9,6.6,7.25,7,2.66666666666667,6,7.5,8,6.5,7.6,8.33333333333333,3.25,7.75,2.5,8.33333333333333,8,8,8.5,9,8,5,8,5,7.66666666666667,8,9,7.75,8,7.2,7.25,3.5,8.25,9,8.5,7.33333333333333,5.6,10,6,10,1,750,5,2,100,2,0,95,7,7,6,4,5,5,6,3,3,5,"Female",78,"caucasian                                  ","Non-university",10,"$60,000-$79,999","None, I haven't started a retirement plan yet","graduate degree","Heterosexual","Married"
374,3,4,3,3,7,6,4,4,5,3,4,3,4,5,5,6,6,4,4,5,3,3,4,6,4,4,6,7,7,7,4,8,4,5,4,4,8,4,7,7,5,7,6,7,7,3,4,8,4,5,7,4,6,4,4,3,6,7,7,4,7,6,5,4,4,7,5,3,4,4,5,7,4,7,5,7,6,7,4,7,5,7,8,7,3,6,8,7,7,6,7,6,6,4,6,6,7,4,4,8,4,5,5,6,7,5,6,8,7,7,5,5,8,4,7,6,8,7,2,4,5,6,8,5,7,4,7,4,7,5,6.4,6.5,4,3.33333333333333,3.33333333333333,4.25,4.33333333333333,7.25,6,7.33333333333333,4.25,7,4.75,7.33333333333333,6,4,6.25,5,8,4,4.66666666666667,7.33333333333333,6,7,7,7.75,6.66666666666667,4,3.5,5.25,4.75,4,3.75,5,5.4,0,30,30,0,50,1,0,100,0,0,96,6,4,3,5,5,5,6,2,3,3,"Female",38,"White                                      ","Non-university",11,"$20,000-$39,999","below $20,000","some college","Heterosexual","single"
